rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,wrench,force,x,y,z,torque,x,y,z
5000000,,0,,0,5000000,"""Left-Wheel""",,,0.000239219551089,6.64513012864e-05,-0.000173013587127,,-1.69798477215e-05,-2.96346930881e-05,7.8576530325e-05
10000000,,1,,0,10000000,"""Left-Wheel""",,,-30.4282581677,-0.95454579766,-27.0287563491,,-0.142439255847,15.3228126149,0.0416010287639
15000000,,2,,0,15000000,"""Left-Wheel""",,,0.220353386307,2.13001679774,-10.8330384836,,1.08195298195,-2.71130528741,0.117182997937
20000000,,3,,0,20000000,"""Left-Wheel""",,,-11.4103565366,-6.20125814063,-53.9588762536,,-0.817922333046,7.81408543723,-0.0761690719421
25000000,,4,,0,25000000,"""Left-Wheel""",,,26.1960198959,-164.421619078,284.581179892,,-54.5862441474,-4.25065084517,2.30909585687
30000000,,5,,0,30000000,"""Left-Wheel""",,,22.1729817545,-251.877001985,301.252851788,,-81.8113458942,1.33782251668,3.40026847282
35000000,,6,,0,35000000,"""Left-Wheel""",,,-4.58058686037,-2.35375756207,-41.9276977727,,0.181571755087,-0.483493689328,0.0945428961188
40000000,,7,,0,40000000,"""Left-Wheel""",,,5.85802834427,-2.79502637997,-20.9311574208,,0.996233959188,-3.97449787202,0.309810663519
45000000,,8,,0,45000000,"""Left-Wheel""",,,-5.23014462479,-0.150465445979,-39.8936171201,,0.157656366286,0.883882406114,0.015952886185
50000000,,9,,0,50000000,"""Left-Wheel""",,,5.76508990015,-0.745403197104,-20.14678774,,1.12302084076,-5.63417227222,0.221336034711
55000000,,10,,0,55000000,"""Left-Wheel""",,,73.2773871614,-273.064123008,1000.74889534,,-97.5744245931,-3.21426276323,3.51556113834
60000000,,11,,0,60000000,"""Left-Wheel""",,,-4.52854779722,56.0231482205,-12.6982596684,,19.8192845054,-2.16335749909,-0.510997072662
65000000,,12,,0,65000000,"""Left-Wheel""",,,-5.58247655268,1.40768404953,-41.6392091477,,0.0897621544942,1.11569632125,0.0257539298095
70000000,,13,,0,70000000,"""Left-Wheel""",,,28.0112460875,-25.721362203,341.295924825,,-10.8699243198,-5.10296898719,0.35252394812
75000000,,14,,0,75000000,"""Left-Wheel""",,,9.30700692408,18.5659502363,37.0818697303,,5.31660605139,-0.339440851295,-0.268156406266
80000000,,15,,0,80000000,"""Left-Wheel""",,,25.0187549901,27.9551347241,231.697375919,,6.93195670866,-5.97078134375,-0.319474800142
85000000,,16,,0,85000000,"""Left-Wheel""",,,0.760030648285,12.9794679197,142.12832088,,2.89383983147,6.09465799434,-0.257314150608
90000000,,17,,0,90000000,"""Left-Wheel""",,,3.91333037917,-1.89263954172,-22.4614387396,,1.03426492442,-5.33286660095,0.339072124703
95000000,,18,,0,95000000,"""Left-Wheel""",,,2.32720981538,-1.20263202337,157.54335485,,-1.98357788637,5.89617575955,-0.146753402471
100000000,,19,,0,100000000,"""Left-Wheel""",,,7.07253918534,44.4628287379,162.539375541,,12.9065367728,-1.7077139693,-0.60217662489
105000000,,20,,0,105000000,"""Left-Wheel""",,,-8.22626816655,7.14214030142,76.0167080996,,1.02568031632,7.11279790031,-0.210851841394
110000000,,21,,0,110000000,"""Left-Wheel""",,,3.87976130044,-1.41872569103,-21.6273012012,,1.0469675094,-5.45551271619,0.322240897658
115000000,,22,,0,115000000,"""Left-Wheel""",,,-0.163526126232,-3.84680964252,159.540833909,,-2.84173874224,7.23476531448,-0.123310696516
120000000,,23,,0,120000000,"""Left-Wheel""",,,5.1869122165,44.0520385655,162.110654028,,12.7660516197,-1.08700456504,-0.614919356531
125000000,,24,,0,125000000,"""Left-Wheel""",,,-9.51614871869,6.49922955166,75.7508072199,,0.846940916135,7.46205099346,-0.211305758709
130000000,,25,,0,130000000,"""Left-Wheel""",,,4.04699497578,-1.49103445591,-21.7811815913,,1.03827980304,-5.59227605174,0.316280814896
135000000,,26,,0,135000000,"""Left-Wheel""",,,-4.2478170927,5.55967159849,160.86829875,,0.416102360456,9.09859856604,-0.191065942638
